Name,Publication Date,Message,Reactions Count,LIKE,LABEL
Ikhwanul,07/18/2025 09:03:09,"Trailer gameplay terbaru dariANDALAS : Realms of Eternal Lights buatan Busy Beaver StudioSinopsisBergabunglah dengan Rei, seorang anak laki-laki yang melarikan diri dari dunianya demi lepas dari cengkeraman kanker otak, dalam petualangan antara mimpi dan kenyataan. Jelajahi negeri Andalas yang semarak, wujudkan sosok-sosok kuno, dan panggil hewan peliharaanmu untuk membantu perjalananmu. Kumpulkan relik misterius dan ungkap rahasia Andalas sebelum terlambat.Jelajahi dimensi-dimensi dan temukan dunia yang berbeda dari apa pun yang pernah Anda lihat sebelumnya. Pandu Rei dalam perjalanan di mana moralitas, petualangan, dan emosi akan memenuhi pikiran Anda seiring Anda mengikuti cerita.Rasakan perjalanan fantasi melintasi dunia yang penuh keragaman dan bioma. Terbang di udara, berjalan melintasi daratan, berenang, dan menyelam di kedalaman laut untuk menemukan misteri, benda, peralatan, dan petualangan baru untuk membuka kemungkinan baru.Di sela-sela petualangan Anda, luangkan waktu untuk bernapas dan menjelajah karena Anda akan menemukan tempat-tempat indah dan mengumpulkan sumber daya unik yang dapat Anda jual dan kumpulkan untuk memperluas pengetahuan Anda tentang dunia ini dan mengisi ringkasan Anda.Perjalananmu tidak akan seperti sungai yang tenang; kamu harus menghadapi bahaya yang tak pernah terbayangkan. Berjuanglah menggunakan alat, perlengkapan, dan berbagai bentuk pertarungan yang akan membuat pengalamanmu unik. Jika kamu merasa kesepian, panggil hewan peliharaanmu yang bisa membantumu atau menjadi boneka besar yang menggemaskan.Seiring Rei melanjutkan cerita, kamu akan menemukan lebih banyak tentang kondisinya, tetapi juga tentang dunia tempatmu tinggal sekarang. Dunia yang semakin dekat dengan kehancurannya, yang hanya kamu yang bisa selamatkan dan berikan harapan.Bagaimana menurutmu, petualang? Apakah kamu siap untuk petualangan baru? SC: BusyBeaver studio",13,10,0
Rezha Prasetya,07/18/2025 09:15:46,"good-good, game",50,13,0
Amba Rita,07/13/2025 10:45:21,Ambatukam,35,7,1
Budii,07/13/2025 10:45:57,JMK 69,205,21,1
Harvey Allister,07/13/2025 11:11:24,nah bro siapa tau nanti lulus di oxford,3,6,0
Frisca,07/13/2025 11:13:23,"halo kaka"" mahasiswa/widisini gue as a maba pgn tau nih,gmn ya pov kalian buat anak yg kuliah di institut seni khususnya fotografipandangan atau pendapat kalian soal jurusan fotografi itu gmn aja si?soalan prospek kerja nya juga..jangan di judge ya kakaa hihii",13,5,0
Jen,07/13/2025 11:42:24,"sory le mau nanya, ini yang kerjanya nyogok udah tau belum si hukum nya apa? ga takut kah menafkahi keluarga dengan duit ga berkah?",6,2,0
Azhar,07/13/2025 11:42:35,"Izin nanyak Wa/wi rekomendasi laptop yang mana lebih bagus antara ke 2 untuk budget 9 jt an? Mana tau ada user nya disini sekaligus kasih tau dong keluh kesah nih laptop,untuk keperluan tehnik informatika",41,1,0
Muhammad Saddam,07/13/2025 11:46:15,"Gw mau nanya nih pendapat Anggota di Grup ini,Gw kan lagi Magang Di salah satu anak Perusahaan sinarmas di daerah Riau dengan Gaji 2Jt di kasih mess ber Ac,Tetapi Makan di tangung sendiri dan ga boleh lembur selama 1Th dan ada kemungkinan di angkat Jadi pkwt,Nah gw ada dapat Tawaran Kerja Di suatu Perusahaan Di semarang Dengan Gaji 4.5 dan itu belum Lembur tetapi tidak di kasih mess,Menurut Anggota Di grup ini Gw lebih baik Bertahan atau Di semarang??Fyi gw orang sumatera jadi untuk ongkos pulang lebih worth it di RiauSorry OTT",34,32,0
Naa Malesin,07/13/2025 11:54:13,"assalamualaikum wr wb , selamat siang wa wi semuaaa saya maba dari univ swasta di daerah saya tepatnya di daerah Sumbawa Nusa tenggara Barat , ijin sebelum nya saya ingin bertanya kepada wa wi semua yng mungkin sudah berpengalaman dalam menentukan judul atau gimana itu nah kebetulan saya dpat tugas dari salah satu dosen filsafat untuk membuat sebuah judul proposal yang mengambil tema tentang permasalahan di Sumbawa mungkin jika wa wi berkenan untuk mengasih saya saran untuk judul apa yng saya akan ambil , mungkin sekian dari saya terimakasih 🙏",7,3,0
Aggressive,07/13/2025 12:14:11,"Gw mahasiswa UNSRI (Indralaya) pendidikan bahasa inggris. awal² masuk kuliah gw biasa aja, explore², cari relasi, ikut ini itu. gw tinggal di rumah nenek gw biar biaya² yg dikeluarin mak gw gk banyak di tempat tinggal jadi bisa kasih gw duit lebih buat ditabung. lah idup kampus enak begini. keluhannya mana?SINYAL INTERNET! gw pake kartu AXIS gw sangat amat mengeluhkan betapa anehnya sinyal axis ini di sini, gak jarang sinyal ini gangguan apalagi kalau hujan dan dari kemarin ada masalah baru lagi. yaitu waktu pas menunjukkan 23:15, sinyal gw tiba² jadi E dan itu ganggu banget kalo gw lagi nugas. bayangin aja gw rela urung nugas bikin poster infografis dan bangun jam 4 pagi buat lanjut buat itu tugas di canva. gw udah coba pasang wifi dan jaringannya gk sampe ke rumah nenek gw, kata teknisi indi****nya musti laporan ke kantor dulu dan kalo mau pasang musti bikin tiang dan tarik kabel sepanjang 250 meter. sampe sekarang gw gk dpt update apa², gw frustasi banget waktu itu, ada kali gw ngomong kasar 100 kali lebih.selain sinyal internet, ini Kabupaten tingkat kriminalitasnya tergolong tinggi, dalam 3 bulan terakhir ada bbrp kasus motor hilang, hape dijambret, dan brengseknya pas ada acara di masjid unsri, temen gw dan orang lainnya laporan bahwa sepatu mereka ilang, gw sama temen gw gk desperate nyari dan nemu sepatu serupa lagi dipake bapak² dan bapak itu gk pakek kaos kaki. gw udah bilang buat samperin dari gajadi karena takut salah sangka tapi itu sumpah mirip banget sama sepatu temen gw yg ilang.ada 1 keluhan lagi. kalo malem, jalan lintasnya GELEP BANGET, lampu jalan di jalan raya aja pada redup dan masih ada yg pake lampu kuning (itu aja udah di ambang hidup dan mati) jadi kalo mau keluar malem² tuh was was. di sisi lain gw sangat amat bersyukur gw lolos snbt di pendidikan bahasa inggris dan Alhamdulillah lingkungan kampus gw sehat² aja dan gw fine fine aja. perpusnya jg nyaman walau buku²nya gak up to date alias gk ada yg terbitan 2020-2024. 3 keluhan gw ini cuma top 3 keluhan yg dimana bikin gw risih banget tinggal di sini. gw bikin postingan ini cuma buat keluarin unek² gw doang, soalnya cape banget sama masalah sinyal disini. makasih buat yg udah peduli 😢#keluhkesah",43,1,0
Ocv Ken,07/13/2025 13:35:37,Mau nanya yang kuliah diunpam kelas karyawan itu sistemnya gimana ya? Apa sama kaya kelas karyawan unindra? Jumat online & Sabtu online terus Minggu ke dua Jumat online & Sabtu masuk kelas?,1,5,0
Partogar Rajatogar Monang,07/13/2025 13:36:25,"Selamat pagi tmn2. Saya akhir2 ini mulai untuk membaca buku2, tapi saya mengalami kendala yaitu saya ga ngudeng/cepat lupa alias numpang lewat gitu, mohon bantuannya, terimakasih",17,1,0
Zein Mahardika,07/13/2025 14:46:56,Liburannnn👊🤪,230,225,0
Rahmat Joan,07/13/2025 14:47:37,"ceritanya ada mata kuliah menulis karya ilmiah, tugasnya bikin esai sama proposal PKM, proposalnya ku ikutin PKM beneran eh malah lolos pendananaan 😁 Minta tolong bantu follow ig pkm sy bg😁🙏",73,6,0
Teguh Arie Sandy,07/13/2025 14:54:38,"Ospek anak TK. Yang dikasih tugas anaknya, yang pusing bapaknya. .Mencoba meniru kerajinan 5 menit, jadinya 500 menit",21,3,0
Horree,07/14/2025 02:04:42,"Halo mas/mba sekalian, ijin bertanya bagi mahasiswa/i yang kuliah di daerah Jogja berapa range dana buat bertahan sebulan yaa?(diluar biaya kos) untuk makan&minum sehari² aja sih sama belanja kebutuhan hidup dan kampus, sekiranya yg ada pengalaman tolong masukannya bagi Maba ini. Sekian dan terimakasihhh",53,2,0
Rizki Rzz,07/14/2025 03:43:02,"Halo mas/mbak, izin bertanya, tahun ini saya keterima di jurusan D4 K3, tapi saya masih awam sama jurusan ini, sekiranya ada dari mas/mbak yang lebih berpengalaman boleh sharing terkait mata kuliahnya seperti apa, apakah karena ini ada di rumpun kesehatan banyak tugas seperti menggambar? Atau ada penggunaan software seperti Autocad?, dan juga bagaimana untuk prospek kerja kedepannya?.Satu lagi, karena saya di sarjana terapan yang dimana 60% praktek, apakah biaya untuk praktek itu besar atau tidak?, karena kalo memang biaya nya besar, saya bakal menurunkan budget untuk mencari laptop kuliah juga supaya bisa ditabung sebagian.Terimakasih mas/mbak semuanya.",13,1,0
Kocheng,07/14/2025 03:43:40,Serba serbi Day 1 masuk sekolah,11,2,0
Dony Isa,07/14/2025 03:43:58,Yang minat pm,58,1,0
Hikmahh,07/14/2025 05:02:42,gesss info kamera spek tinggi,883,128,0
Cut Threen,07/14/2025 05:42:44,"Ketika lu lihat teman"" yg lain dapat dosen PS yg pengertian sama mahasiswanya, meanwhile dosen PS lu. Sigh 🥀Buat kalian yg dapat dosen baik yg mau cari dan nanyain mahasiswa bimbingannya terkait proses skripsi dan gak mau mempersulit, please jangan sia-siakan itu kawan. Di sisi lain ada mahasiswa yg dapat dosen spek artis yg taunya malah bikin down, pelit kasih dan serasa ogah buat bimbingan sama mahasiswanya (dangg) 💔",5,3,1
Febriana Dwi Susanti,07/14/2025 08:09:52,Mabar VALO,66,1,0
Rizki Dwi Purnomo Aji,07/14/2025 08:16:32,Roblox dulu baru sidang😅,81,25,0
Achmad Faiq Mutawali,07/14/2025 08:32:19,"Permisi mau share formulir riset pasar kelas fotografi. Bagi yang berminat mohon diisi ya. Terimakasih semua📝 Market Research Salam Photography Class (SPC)Assalamu’alaikum warahmatullahi wabarakatuh, teman-teman! 🌱✨Apa kabarnya? Semoga selalu sehat dan tetap semangat, yaa! 😄Kami dari Biro Media Kreatif ingin mengajak teman-teman semua buat mengisi Formulir Survei Rencana Proker sebagai bagian dari proses riset pasar kami. Formulir ini ditujukan untuk umum. Formulir ini bertujuan untuk:🔍 Mengetahui kebutuhan dan preferensi teman-teman terkait kelas fotografi📷 Mendapatkan hasil potret yang terbaik tanpa mengandalkan pengaturan otomatis🤝 Mendapatkan jaringan dan kenalan baik dari peserta maupun pemateri🟢 Kami mohon untuk mengisi formulir tersebut melalui tautan ini:📎 [https://bit.ly/MR_PhotographyClass]Narahubung : Faiq (085182201202) Tenggat waktu pengisian: 21 Juli 2025Jangan sampai terlewat ya! Keterlibatan kalian penting banget untuk kemajuan kita bersana! 🚀💛Jazakumullahu khairan katsiran atas perhatian dan kontribusinya!Wassalamu’alaikum warahmatullahi wabarakatuh.#SALAMUI 28 #Medkre #KatalisatorManfaat",,3,0
Hafiz Syahdan,07/14/2025 10:33:36,"Result icho 2025,calon peserta coc season 5🔥",35,7,0
Ahmad,07/14/2025 12:12:07,#ask Mending masuk kampus negeri jurusan fkip bahasa inggris atau kampus swasta jurusan sastra Inggris? Kalo gw pribadi lebih pengen ke sastra inggris soalnya gamau jadi guru. Atau malah negeri jurusan hubungan internasional?Maaf saya orang awam hehe,18,5,0
Bille,07/14/2025 12:12:18,"permisi wa/wi, izin bertanya, ini matkul yang akan saya pelajari di semester 1 nanti, kira kira masih aman gak ya kalo belum punya laptop di semester ini? rencana beli laptop in syaa allah di semester 2 nanti, btw saya maba if,buat wa/wi yang prodi if juga boleh dong sharing plus minus nya masuk prodi ini hehe..",170,87,0
Fajar Ramadhan Alghifari,07/14/2025 12:36:07,"halo wa wi, aku maba teknik industriSKS apaan sih? ga ngerti sama sistemnyamohon bantuannya, terimakasih.",9,7,0
Muhamad Rizky Aulia Hero,07/14/2025 12:36:24,"permisi Wa/wi , ane ditawarin ikut bisnis sama temen ane , ane lihat vid dari Ig mentor dan CEO nya ane ngerasa kok kayak MLM gini, apa benar ya wa/wi , temen ane ngiming"" kerjaan mudah , bayaran perhari , gak ada target , bisa offline/online mohon penjelasannya wa/wi""y ora njir y ngene nek nggk ngerti asal usule bisnis ki mangkane ngomong ngunu semisal dirimu ngerti dijamin 100% melok langsung ,masih aku biyen mikire ngunu bar kui aku dijak zoom dijelasno secara detail dan akhire aku faham pye bisnis ki berjalan dan tidak merugikan siapapun"" kata"" manis nya wa wi, bagi yang orang Jawa pasti paham lah#accmin",134,14,0
Naufal Shah Radzi,07/14/2025 15:35:06,"Wajah-wajah baru, Maba Untad 2025 siap menyambut PKKMB tahun ini.Yuk ikut ramaikan PKKMB 2025 menggunakan frame twibbon ini. Link twibbon ada di bio IG ini ya.Jangan lupa follow @anakuntaddotcomSemangat berjuang dik-adik![~]",51,2,0
Konglomerat Abdul,07/14/2025 16:25:15,"mau nanya, kalo kita dapet nilai C+ otomatis udah ga bisa cumlaude kh?",40,1,0
Yacob Immanuel,07/14/2025 22:46:35,Bersyukurlah kalian yang bentar lagi sarjana cari kerja tidak sulit,18,1,0
ほたる,07/15/2025 00:48:49,"Maaf bang curhat sedikit tips untuk tetap percaya diri gimana ya?Aku kemarin habis dibantai dosen pembimbing pas lagi bimbingan Tugas Akhir, jadi ovt, takut dipersulit lulus nya.Jadi waktu bimbingan aku ditanyain mau buat apa TA nya, terus produk TA nya nanti mau di pakai untuk apa atau bentuk pengujiannya gimana, terus ntah kenapa tiba² aku jadi takut gitu bang karena dari awal aku niatnya mau meneliti karakterisasi produk TA ku aja bang gituu, aku jadi belibet ngomongnya pas ngejawab dosenku🫠Dosenku terus bilang sih aku disuruh baca² refrensi tentang tema TA ku Gitu aja bang, terimakasih 🫠",3,11,0
Alek Sentosa,07/15/2025 00:49:11,Yang kuliah tapi punya penghasilan sampingan gitu pada dapet info dari mana ya? Mungkin bisa share pengalamannya wa/wi,5,4,0
Tika Adira,07/15/2025 00:51:17,"No offense, cuman agak kaget hari ini uts tapi pada berani buka hp, apa nyontek suda transisi menjadi budaya ya?",39,4,0
Setev Auin Gimana,07/15/2025 00:51:35,Ga kerasa uda mau uts aja semester 1 🙃,89,7,0
Sabar,07/15/2025 00:52:25,"Selamat Siang wa/wiSaya adalah mahasiswa jurusan jurnalistik di salah satu perguruan tinggi di jatimKiranya ada yang punya grup diskusi profesi wartawan/jurnalis baik whatsaaps maupun telegrambisa share wa/wi, untuk nambah wawasan serta literasi jika ingin menggeluti dunia tersebut..terimakasihpict: ilustrasi manusia cerdas.DUMP.",3,4,0
Aerinn Rinko,07/15/2025 00:52:31,"Minta sarannya bang kalo mau belajar ngegambar itu basicnya harus darimana yah? jujur aja aku udah mulai perkuliahan DKV dan baru semester 1, tapi gabisa ngegambar, tiap matkul sketsa selalu gambar apa adanya. Minat awal buat DKV buat fotografi, tapi lama lama kepikiran kalo gambarannya gitu"" dan gaada peningkatan bisa"" galulus matkul sketsanya.",5,6,0
Rizki Dwi Purnomo Aji,07/15/2025 06:52:02,Wa/wi kalian kalo bimbingan skripsi di print dulu ga sih trus kalo ada yg salah di coret2 Ama dospem nya? Di kampus gw kalo fakultas teknik kalo bimbingan langsung di word nya ga perlu di print. Jadi agak iri ga ngerasain kertas di coret2 dospem😅,66,2,0
Azam M,07/15/2025 07:16:15,Relate banget sama pengalaman pas skripsian 🤣,53,364,0
Fitri Fauzi Sumedang,07/15/2025 07:17:50,"Emng sih fakta kalau kuliah di ut itu bnyk kekurangan,tpi ya jngan ngejelek jelekin terangan jg ya ga?Orang biayanya jg terjangkau cuma 1,3- 2 jt an ga kek kampus lain 5 jt/20 jt,ya pasti minim fasilitas lah.Bukan ngebela ut sih cuma ya bayangin aja ukt persemester  minim, lu pegen fasilitas apa apa  lancar.",53,66,0
Sshe,07/15/2025 11:04:08,"le, adakah disini yg pake laptop axioo? emang bnr ya baterai nya tahan sampe 1 hari? ko laptopku di pakai zoom dari jam 8-12 tuh dah sisa 20% ajabtw aku pake merk acer le",42,11,0
Ica,07/15/2025 11:05:38,"hallo ka, mau tanya ada yang ambil itsb ga ya? kalo ada itu univ nya gimana, worth it ga?",,3,0
Yashh Ha,07/15/2025 11:06:19,"Izin berkeluh kesah Wa/WiJadi saya udah nyelesain semester 2, sebelumnya saya udah kepikiran buat ngambil cuti sebelum lanjut ke semester 3 karena ngeliat keadaan ekonomi, yang dimana saya ngerantau, ngekos, belum ada kendaraan juga buat ngampus, terus mikirin juga udah mau semester 3 tapi belum ada laptop. Jadi, saya kemarin balik ke kota buat ngurus cuti 2 hari, ternyata ngurus cuti seribet itu ya. Saya kemarin harus bolak-balik minta tanda tangan, foto copy ini itu, minta no surat sama minta cap dibagian perlengkapan, minta tanda tangan dosen wali, ketua jurusan😔.Terus dosen wali saya susah banget kalau dihubungi, saya awalnya udah ngechat buat minta tandatangan, bisa ditemui dimana, tapi sama sekali ngga ada balesan😭. Terus, saya ngga bisa lama-lama karena saya cuma sendiri ngga ada sanak saudara di perantauan, jadi saya palsuin tandatangan dosen wali saya pake tanda tangan saya sendiri 🥲🥲, karena udah ngga tau harus gimana lagi😔. Untung ketua jurusannya baik bisa ditemui di hari itu juga buat minta tandatangan. Sumpah Wa/Wi, berat banget ya ngambil cuti, saya dari awal udah mulai kasi kuat hati, kayak ""ngga apa-apa deh cuti setahun"", tapi pas mau minta tandatangan sama ketua jurusan, ditanyain ""kenapa ambil cuti?"", ""ini serius kamu mau ambil cuti?"", (dengan nada lembut nya dia berbicara), terus saya kayak mau nangis ditanyain gitu bjirrrr lah😔, kayak berat banget ditanyain kayak gitu🥲. Saya juga sebenarnya ngga mau cuti, tapi karena keadaan ekonomi yang buat kaya gini, ya mau gimana lagi. Saya juga udah pernah ikut beasiswa 2 kali, tapi susah banget ya lolosnya. Pas masih maba, pernah daftar KIP tapi ngga lolos juga🙂.Nah kembali lagi ditahap terakhir ngurus cuti, semua surat harus di arsipin, di akademik, kepala BAKP,  di bagian UPA.TIK, terus di arsipin lagi ke dosen wali, sumpah Wa/Wi, dibagian harus arsipin surat ke dosen wali, saya sama sekali ngga arsipin ke dosen wali saya karna susah banget di hubungi, jadi saya bawa pulang sisa suratnya🥲🥲. Ya Tuhan gini banget punya dosen wali. Ini kalau tanda tangan di palsuin,  sama ngga di arsipin ke dosen wali ngga apa-apa kan Wa/Wi?🙂Terus saking capeknya, banyak pikiran, saya ngga baca-baca lagi tuh setiap surat pas lagi ngurus, eh pas sampe kampung saya baru baca suratnya, ternyata cuma di kasi izin 1 semester doang buat cuti😭, padahal saya rencananya mau cuti 2 semester. Teledor banget kebiasaan😭😭, terus saya ngga bisa balik ke kota lagi buat ngurus sisanya, karena udah keluar dari kos, barang-barang udah di bawa pulang semua. Heuh bener-bener cape banget ya🥲.Udah segitu aja Wa/Wi, maaf masih berantakan:).",40,6,0
Khaidur,07/15/2025 17:22:44,Gila dikit 🙂,53,114,0
Fikri Syahputra,07/16/2025 03:53:58,Uang kuliah termahal jatuh kepada jurusan .....,114,32,0
Maulana Azis Bahrudin,07/16/2025 04:07:40,Potret Mahasiswa Teknik ugm  1950 an,132,68,0
Ronaldi Liem,07/16/2025 05:26:05,"Pagi neng dan abang2 yg udh lulus, mw nanya. Dulu kalian pas sidang pernah dimintain ga hasil data kuesioner dari G-formnya langsung oleh penguji?",6,5,0
Mantul,07/16/2025 06:46:29,"Minta sarannya bg/kakJadi gini, saya berkuliah di satu satunya kampus negeri di kota saya. Dengan prodi komunikasi penyiaran islam dan sudah selesai bertempur di semester 4. Sekarang sudah libur semester hingga akhir bulan agustusBingung kali asli libur semester gini mau ngapain, niatnya mau magang tapi di kota saya ini sama sekali tidak ada perusahaan/instansi untuk tempat magang. Udah nyari juga loker juga tapi belum nemu nemu, mana tenggat pembayaran UKT akhir bulan ini.Nah ada dosen kami baik banget, jadi beliau memiliki yayasan gitu. Jadi awal mulanya yayasan ini sebagai bentuk kepedulian terhadap lingkungan dengan mengelola sampah menjadi sebuah kerajinan.Nah dosen kami menawarkan untuk membuat kegiatan/pelatihan gitu untuk mengisi kegiatan selama libur semester ini. Sebelumnya kami pernah membuat bazar amal pakaian gitu, dimana menjual baju bekas lalu hasilnya untuk kegiatan amal.Yang jadi permasalahan sekarang ini saya kecewa sekali melihat teman teman pada cuek. Memang suasana libur semester, aku paham mungkin sebagian dari mereka sibuk. Padahal kami sudah dibilang enak banget, tinggal ngasih ide terus nanti di diskusikan lalu dosen kami tersebut yg membiayai semua kegiatannya.Untuk diskusi chat di grup aja sulit kali, sekedar merespon aja gak ada. Asli muak lihat mereka, yang aku takutkan nanti dosen kami kecewa terus memberi amanah yayasan ke anak anak jurusan lain. Sudah 3 minggu sejak dosen kami mengabari untuk membuat kegiatan/pelatihan gitu tapi responnya mereka seolah olah ibu itu butuh pertolongan, padahal diri mereka yang harusnya di tolong. Fyi dosen kami ini termasuk dosen senior di fakultas dan udah Lektor kepala. Kan apa ruginya membuat kegiatan hitung hitung nambah nambah portofolio sendiriGini amat tinggal di lingkungan yang belum mau berkembang, capek asli. Melihat realita di zaman sekarang yang sulit mendapatkannya pekerjaan, giliran dikasih kesempatan gini. Malah jadi seleb dadakan sok sibuk gituJadi jatuhnya curhatan ya, asli muak banget lihat tingkah mereka.Minta tolong saran dan masukan bg/kk atau tanggapannya mengenai hal yang saya alamin ini. Atau ada ide untuk kegiatan kami kedepan, teman saya seleb semua gak mau diskusi di grup. Makasih udah dengerin keluh kesah gw bg/kk",5,8,0
